mag_mean_VLF,mag_std_VLF,mag_min_VLF,mag_max_VLF,mag_range_VLF,ph_mean_VLF,ph_std_VLF,ph_min_VLF,ph_max_VLF,ph_range_VLF,mag_mean_LF,mag_std_LF,mag_min_LF,mag_max_LF,mag_range_LF,ph_mean_LF,ph_std_LF,ph_min_LF,ph_max_LF,ph_range_LF,mag_mean_MF,mag_std_MF,mag_min_MF,mag_max_MF,mag_range_MF,ph_mean_MF,ph_std_MF,ph_min_MF,ph_max_MF,ph_range_MF,mag_mean_HF,mag_std_HF,mag_min_HF,mag_max_HF,mag_range_HF,ph_mean_HF,ph_std_HF,ph_min_HF,ph_max_HF,ph_range_HF,voltage_kv,power_mva,age_years,fault_type,severity,anomaly,criticality,transformer_type,timestamp
-16.63798372115193,1.6454099479436681,-19.357392433641365,-12.226356781005233,7.1310356526361325,6.259088766851115,2.35438449094754,-0.037260543053046824,14.068133671920112,14.10539421497316,-17.341133937342008,1.8162199688253524,-19.7557715640472,-10.800719224046798,8.955052340000403,24.49934165156746,11.408761586332979,10.62453180368261,60.467366053164085,49.84283424948148,-20.4327888334457,1.9926797417997382,-26.256167791971862,-17.71379655530632,8.542371236665542,50.54437677126768,8.004801213270726,27.56194729695561,62.961478029061595,35.39953073210599,-23.740792922127216,1.8349414373791177,-29.065204528890746,-21.405280268091417,7.659924260799329,0.8811953560478885,20.48007328271993,-53.723772611224625,27.548445608170663,81.27221821939528,400,429.9606430908534,12,healthy,0.0,0,0.03,transmission_400kv,2025-09-20 05:13:50.397737
-20.10804844578183,1.7165984783090866,-22.97665564317904,-15.30196553763868,7.6746901055403605,6.218881848992106,2.499663245173907,-0.2901486028937814,14.481860404588751,14.772009007482533,-20.89253401447755,1.8112534819327373,-23.891849000526012,-14.68715745228826,9.204691548237752,24.68408040214869,11.421368863247263,11.426887591225459,60.446122727957984,49.019235136732526,-23.926039424932277,1.8761737292738634,-30.121869835525835,-21.174535760494866,8.94733407503097,50.54825947651941,8.094198792445278,30.23526115855337,63.027505468139445,32.792244309586074,-27.247962965790915,1.886321238534396,-33.11813409109271,-24.57487627868079,8.543257812411923,0.4938382825762831,20.48087216217045,-49.94501925517237,25.59149070355994,75.53650995873231,132,46.6554491849241,12,healthy,0.0,0,0.03,power_132kv,2025-10-07 17:13:50.400733
-20.17357254534978,1.6684271805642163,-23.117580201969748,-15.548548157378725,7.569032044591022,6.116819251258383,2.340614555701436,1.4055642799261756,13.19206572259149,11.786501442665315,-20.880362035596324,1.8174552749780761,-23.057899091865217,-14.6846953272092,8.373203764656017,24.549355100396745,11.56366530897288,10.812900447317801,60.27421464414923,49.46131419683143,-24.247478512186824,2.14603707374411,-30.766313582120922,-20.770423019346005,9.995890562774917,44.17574131513173,7.778889711431283,23.392392517617335,55.69908319800254,32.3066906803852,-30.403603015094635,4.057423921314519,-40.68367184197396,-25.61515849870098,15.068513343272983,-5.928489373738417,20.634828334833667,-57.32840378893546,19.151787158175047,76.48019094711051,132,42.363328333362354,12,thermal_fault,0.662,1,0.523,power_132kv,2025-09-17 15:11:50.402733
-16.61179118287713,1.6358773961635125,-19.20424620168063,-12.014464926777052,7.189781274903577,6.392391773297925,2.615207568393568,-1.5799222141556406,12.540124982782608,14.120047196938248,-17.034087836441966,1.935460399769614,-19.33038245830865,-10.803731250355227,8.526651207953424,23.841925483139846,10.923345183756531,11.529452971108226,55.10610760429462,43.57665463318639,-19.97219279807202,1.8916413221613375,-25.716903651594496,-17.180915979858796,8.5359876717357,47.61086786435909,8.736795461030889,25.096176331200613,59.593404183223775,34.49722785202316,-22.504592347147536,1.5970240174639396,-27.523976136868676,-19.9344966598898,7.589479476978877,-5.6114391195161275,21.674131508875426,-58.49610587867024,20.761839286464053,79.25794516513429,400,151.8971196896289,27,oil_degradation,0.43,1,0.34,transmission_400kv,2025-09-27 08:12:50.405735
-24.247123559784125,1.7081671232280644,-27.21692336574415,-19.44163813709923,7.775285228644922,6.225290292444652,2.3692817100897425,-0.8674339674530813,15.38586310574324,16.25329707319632,-24.8810777278755,1.85067425317075,-27.472586596528927,-18.7137730080257,8.758813588503227,24.74709965262469,11.367586049635538,11.422384592280736,60.51247673789036,49.090092145609624,-28.04009538308412,1.9459163475640355,-34.02252585233397,-25.32922801015414,8.693297842179831,50.54739369304191,7.969137921025106,28.85795817255781,64.03873638094478,35.18077820838697,-30.15740383274587,0.7189244177496572,-32.33662001231272,-28.409349614387438,3.927270397925284,14.075265879001316,7.6588702322813065,-4.663620760533531,28.219749852771905,32.88337061330544,11,1.6289753180803732,17,healthy,0.0,0,0.043,distribution_11kv,2025-09-28 19:26:50.411735
-16.661938916818134,1.6636265277308222,-19.497675465287493,-11.771243741766128,7.726431723521365,6.4386915141254795,2.4835410398799946,-0.27131089428774313,13.746281605650267,14.017592499938011,-17.326249031929304,1.7956355051327066,-19.626387933944255,-11.294443035448712,8.331944898495543,24.61985110811598,11.56374599458074,9.831109273810142,62.69778406437097,52.86667479056083,-20.475697209244146,1.98351013056138,-26.564969534810473,-17.55854401399207,9.006425520818404,50.615224590405425,7.799348567286798,27.782922331276275,63.626422172925814,35.84349984164954,-23.706019352543517,1.8709582921786085,-29.032472032656415,-20.5466345553123,8.485837477344116,0.8507000214942234,20.099823192502065,-48.634285970976926,26.91617422202162,75.55046019299854,400,215.1480048496462,35,healthy,0.0,0,0.088,transmission_400kv,2025-09-15 21:10:50.415733
-24.199656751844802,1.7000676031351853,-26.831320854914505,-19.89858660425859,6.9327342506559155,6.207322161040099,2.475030831371154,-0.6939552014388557,12.43303607392916,13.126991275368015,-24.927868374492906,1.6986619897940916,-27.7250326705606,-18.700341550906337,9.024691119654264,24.73497176300583,10.667263087203315,5.303874590590958,65.18442823946863,59.88055364887767,-28.040483134544008,2.21847881203317,-34.71649683950391,-24.917152081772677,9.799344757731234,50.34990628196157,10.504313356097304,28.17550399838621,68.78401837743058,40.60851437904438,-30.145585692886186,0.679824243231447,-31.925628697479983,-28.53212353720576,3.3935051602742234,14.214489684597597,7.74949550874058,-2.8744401147903647,28.180292415830294,31.054732530620658,11,19.325052497913823,5,electrical_fault,0.499,1,0.328,distribution_11kv,2025-10-07 20:45:50.419733
-20.161823258244773,1.7276638398680833,-22.949679018951365,-15.106201252758963,7.843477766192402,6.298969677751934,2.3871519883958134,-2.0167641525681157,15.05633465070386,17.073098803271975,-20.81884303087618,1.7927346593794564,-23.22833650568716,-14.392967576284393,8.835368929402767,24.76282664677865,11.361197056947193,10.89797427153795,59.62032124835738,48.72234697681942,-23.96036656609749,1.9586516414153872,-30.540533633716795,-21.025041824627976,9.515491809088818,50.57729595880951,7.984949527502852,27.782933191412575,62.415085830894725,34.63215263948215,-27.226520872988022,1.8341159280385828,-32.98432140518437,-24.496477049042372,8.487844356141995,0.6320052569040708,20.632551395811436,-50.78724754306589,25.43312087839368,76.22036842145957,132,72.65836824173121,15,healthy,0.0,0,0.038,power_132kv,2025-09-29 23:09:50.424742
-24.22867189515496,1.675744092042204,-26.9454676913468,-19.45732046197644,7.488147229370359,6.288542808068817,2.2715887072491587,0.018571178105833752,12.955841069966919,12.937269891861085,-24.517591396704706,2.0407362372573234,-27.34780561638028,-18.54901011034189,8.798795506038392,26.92883031787485,12.833734139559022,10.033387367557175,62.627269498944486,52.59388213138731,-28.092931152909056,1.953112853887471,-34.20939263413382,-24.836495711272935,9.372896922860885,50.514886988037816,8.03953515800367,27.189919097404278,63.28878913689662,36.09887003949234,-30.223212078461327,0.6643946182474243,-31.8165536312048,-28.26988163419757,3.5466719970072305,13.741347438209852,7.075419811989681,-3.4795089871096425,25.39285018737567,28.872359174485315,11,8.89471211129123,23,mechanical_fault,0.283,1,0.255,distribution_11kv,2025-10-07 12:49:50.430778
-24.252133949380735,1.693136320764509,-27.268064246585517,-19.54643997658847,7.721624269997047,6.32627559965275,2.390295006036716,0.6295563729320479,14.301994004438242,13.672437631506195,-24.90190837905482,1.772393156175495,-28.65799928241653,-18.787648329898328,9.870350952518201,24.868023143864384,11.5635850432491,0.05350403331850195,61.81164254556204,61.758138512243534,-28.045970995683366,2.4728013759762226,-34.38686026841597,-23.804510366880795,10.582349901535178,50.30772622811594,12.750098341490684,26.389973498347178,74.93663219444916,48.546658696101986,-30.139769475507045,0.7245021737403189,-31.86461432657395,-28.39365916207491,3.4709551644990384,14.133407033063204,7.5934341679692245,-6.422869294886448,26.300656818891373,32.72352611377782,11,2.601616176642385,23,electrical_fault,0.671,1,0.534,distribution_11kv,2025-09-16 14:09:50.437750
-24.229612441388394,1.7241986864289873,-27.382455572711887,-19.092098248837512,8.290357323874375,6.374480125843503,2.381267850448944,-0.2983704041687405,14.502340163080525,14.800710567249265,-24.879794139642048,1.855808036887189,-27.28290148186622,-18.475140538855367,8.807760943010852,24.69385991632257,11.334858652528967,10.868536160607839,60.62216682768989,49.75363066708205,-28.035669279929778,1.9815988736504617,-33.940156511256546,-25.382672928766006,8.55748358249054,50.33305470078059,7.81795656365245,28.565649313771225,63.77399414911348,35.20834483534225,-30.18106693427875,0.7275588253392784,-32.413920442749735,-28.87479666537728,3.539123777372456,13.935659996497408,7.520806681917802,-5.641794175266709,27.319677605906364,32.961471781173074,11,6.555598039801523,6,healthy,0.0,0,0.015,distribution_11kv,2025-10-07 02:31:50.440736
-24.26015163496493,1.655629748641911,-26.956030611918578,-18.9176014372442,8.038429174674377,6.050364332784041,2.2402219866606625,-0.8313761250502223,12.792634761798155,13.624010886848378,-24.913662314072354,1.8165467283527972,-27.043500639928975,-19.149614483439954,7.893886156489021,24.57501660493249,11.323852766299252,11.072124729388218,60.869385722843646,49.797260993455424,-28.18014637646535,2.029713156725942,-34.20551761196833,-25.337735877619803,8.86778173434853,45.50769794208465,8.10054164565831,21.98884034459675,57.43626333009672,35.44742298549997,-31.365173077925046,1.209689941191234,-33.875557859609216,-28.459503998062885,5.416053861546331,8.874407897671949,7.539493473113289,-8.15355985686856,21.686055423220182,29.839615280088744,11,6.102212762818143,12,thermal_fault,0.5,1,0.411,distribution_11kv,2025-09-27 21:20:50.445743
-24.29272554361218,1.718660446256898,-26.759912033480525,-19.293952790191,7.465959243289525,6.170889094068506,2.2089473513970814,1.1059992872809747,13.970646544978258,12.864647257697284,-24.962315967672545,1.8436336932692179,-27.50274490822638,-17.81282199065235,9.68992291757403,24.57206531346291,11.423927666220102,9.725800154243519,59.617642877952804,49.89184272370929,-28.043144332459484,1.928680540215215,-34.0274372760027,-25.14234334447652,8.885093931526182,50.45743433080097,7.947994055638951,30.57424727722704,61.44001437932901,30.865767102101966,-30.25267704779898,0.7207464289648243,-31.9054672292844,-28.622712335479378,3.2827548938050235,14.0691645799803,7.366161477426594,-3.273010021136045,26.16459672028128,29.437606741417326,11,20.660111894377817,11,healthy,0.0,0,0.028,distribution_11kv,2025-09-14 17:51:50.448744
-24.247732313392618,1.7158353141097127,-27.413741757389587,-19.150394683448887,8.2633470739407,6.1845944411844656,2.325320102196917,-1.326124988570208,13.450773949435563,14.776898938005772,-24.90204557898328,1.8578231228987363,-27.175837841424105,-18.317225993735555,8.85861184768855,24.70811547840691,11.717674888471882,9.835626110775248,63.987911877141514,54.15228576636626,-28.19170322728747,2.1745250177038176,-34.95526654034862,-25.136939029610712,9.818327510737905,44.506354143519786,8.02879507418962,20.029274746208678,57.77049667997502,37.74122193376634,-31.743193664006487,1.3393227147235842,-35.43872832557855,-29.332564114655238,6.106164210923314,7.90070709847908,7.599821239564072,-10.79371131672765,20.74329948846129,31.53701080518894,11,1.355076883769164,6,thermal_fault,0.603,1,0.451,distribution_11kv,2025-09-29 03:59:50.454745
-16.63604465162398,1.70013961738803,-19.034173177778253,-11.844553659404257,7.189619518373997,6.304180615398045,2.294203294877325,0.31913898125866424,12.99058743917901,12.671448457920345,-17.323635946152567,1.859541001975838,-19.827337370675092,-10.851591376920735,8.975745993754357,24.755586964292014,11.378435736771344,10.293047133359732,64.21836373503336,53.92531660167363,-20.40402335201582,1.9319015139927813,-27.28331913935647,-17.27382877238582,10.009490366970649,50.45805864541424,7.889029214006973,25.80970565841629,62.444066205826246,36.634360547409955,-23.74396906181059,1.8298422347129535,-29.55516003521465,-21.033553372249425,8.521606662965226,0.8443340010666892,20.227228480031467,-53.06384601676248,27.978913972976535,81.04275998973901,400,106.94442656281393,12,healthy,0.0,0,0.03,transmission_400kv,2025-10-02 14:57:50.460742
-24.245304846751832,1.6895621886814114,-26.907236366469466,-19.88631402769142,7.020922338778046,6.212113581925451,2.1736258276953144,0.0905445559921878,12.197010679657872,12.106466123665683,-24.90812956292742,1.7982948800550025,-27.211621676113445,-18.701857920786992,8.509763755326453,24.785707689799516,11.381715050330662,11.75268847710932,60.84956199849401,49.096873521384694,-28.019675912400658,1.9735658765202642,-34.092675241684766,-25.13553081431736,8.957144427367407,50.47509622430563,8.22027129574938,23.53044150327531,62.45951754289273,38.92907603961743,-30.124841646777945,0.7305689808387725,-31.794980234715457,-28.538539857622343,3.2564403770931136,14.026308096121642,7.704625669130261,-7.194871644318624,29.266962555694434,36.46183420001306,11,14.879513545163206,16,healthy,0.0,0,0.04,distribution_11kv,2025-09-21 16:01:50.464256
-16.610830457402432,1.7000473634501576,-19.58463916273186,-12.052060635221366,7.532578527510495,6.219195634436477,2.2706779722908372,-0.1799837436684104,12.845443092123315,13.025426835791725,-17.300653348762058,1.8573748003540753,-19.94690335202216,-11.063520939857536,8.883382412164625,24.640980578649494,11.281429033420729,11.1795013735629,62.022229598229224,50.842728224666324,-20.444003403043524,1.9851814317410297,-27.28975739961153,-17.52308784854143,9.766669551070102,50.53179866680131,7.915053541116809,28.74614393173298,62.35789669342008,33.6117527616871,-23.725149290335157,1.8261944144738602,-28.87880573243056,-20.765328177482253,8.113477554948307,0.9158163943094599,20.29970725910901,-52.09458186035074,26.80859928622138,78.90318114657212,400,193.17873870026978,18,healthy,0.0,0,0.045,transmission_400kv,2025-10-02 02:42:50.471256
-20.1758212629574,1.6899158503300553,-22.85161083452052,-15.40624791347013,7.445362921050391,6.375207898161634,2.3566204349619664,0.47062382749837806,14.381499659378264,13.910875831879885,-20.83906177815485,1.8466569277602667,-23.312422767745147,-14.76178226254842,8.550640505196727,24.71144353702941,11.482510010817792,9.926064917747382,62.956238276268564,53.03017335852118,-23.989890718433884,2.002198598656898,-30.170063272253646,-21.08120154243557,9.088861729818078,50.4760285705273,8.11907009568108,27.674993179918808,64.19852001477697,36.52352683485817,-27.249274036011414,1.829755995822423,-33.8245916660477,-24.7470837009764,9.077507965071302,0.87690433450226,20.586122930252426,-50.208648850675395,26.899283934604153,77.10793278527954,132,45.40844842267135,24,healthy,0.0,0,0.06,power_132kv,2025-09-25 01:19:50.476260
-16.617453612467084,1.7005968012365649,-19.361437494175856,-11.679401479039726,7.682036015136131,6.110567786566765,2.309216696926394,-1.12167364409148,12.670387145402497,13.792060789493977,-17.32972161455673,1.8638632161794593,-20.011924363919285,-10.654611760576515,9.35731260334277,24.726284740912305,11.571142143611334,11.636291794441203,62.87396267594294,51.23767088150174,-20.43105017788307,1.9631923925645198,-26.845299210276735,-17.498278765876307,9.347020444400428,50.662010671769195,7.994901957748311,27.381433517840335,63.42909272450056,36.04765920666023,-23.75253443789003,1.8431983137919372,-28.902986641466747,-21.00721582274567,7.895770818721076,0.888111348581372,20.31798693599839,-52.45917113202326,25.99684261687584,78.4560137488991,400,405.7243898471718,34,healthy,0.0,0,0.085,transmission_400kv,2025-09-29 13:50:50.482260
-24.25888281495895,1.655796353929745,-26.973731777392693,-19.75127111782708,7.222460659565613,6.496871415970807,2.434804633790014,0.4485873931731099,14.099505087862532,13.650917694689422,-24.93797375091945,1.6871458990607884,-27.739019547566247,-19.14559384908138,8.593425698484868,24.80688850004528,10.615424782786778,8.036962601525595,61.70074285840793,53.66378025688233,-28.01764808283463,2.089094963547688,-33.561660882351376,-25.07065247555892,8.491008406792456,50.395893019704914,9.768745347642536,28.625129853350835,68.893223800314,40.26809394696317,-30.120939309732428,0.7687257974252507,-32.025679981229224,-28.67166410553172,3.354015875697506,13.923008608426256,7.37573029911115,-2.0056594084466193,27.109070482370125,29.114729890816744,11,14.890201685039354,5,electrical_fault,0.377,1,0.261,distribution_11kv,2025-09-19 12:41:50.485256
-20.163856659353055,1.7140478954813603,-23.24477049471398,-15.308389623316165,7.936380871397814,6.237865557599103,2.44231011984747,-0.858576030071994,13.657030198563056,14.51560622863505,-20.755378541064538,1.84789072214331,-23.249276124188576,-14.237931203335842,9.011344920852734,24.607459004847186,11.305228540247896,10.246819975945979,62.305584799003256,52.058764823057274,-23.959150568543254,1.9640168060860457,-30.323700638441903,-21.14132537209349,9.182375266348412,50.35784477057174,7.958846219782571,27.636281545683026,61.609531437502426,33.9732498918194,-27.1960708026237,1.8764010842252086,-32.85452324190655,-24.259940158228403,8.594583083678145,0.9468035347409449,20.384700053252928,-52.049935080658685,27.716131645236675,79.76606672589536,132,37.52733938883932,13,healthy,0.0,0,0.033,power_132kv,2025-09-16 19:14:50.491257
